pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
heuristic_vs_heuristic,101,B,246351401,heuristic,heuristic,D002,D001,1,heuristic,D001,12,222,finished,
heuristic_vs_heuristic,102,A,276362613,heuristic,heuristic,D001,D002,0,heuristic,D001,14,230,finished,
heuristic_vs_heuristic,102,B,276362613,heuristic,heuristic,D002,D001,1,heuristic,D001,11,180,finished,
heuristic_vs_heuristic,103,A,2088170630,heuristic,heuristic,D001,D002,1,heuristic,D002,9,159,finished,
heuristic_vs_heuristic,103,B,2088170630,heuristic,heuristic,D002,D001,1,heuristic,D001,10,180,finished,
heuristic_vs_heuristic,104,A,923417627,heuristic,heuristic,D001,D002,0,heuristic,D001,7,110,finished,
heuristic_vs_heuristic,104,B,923417627,heuristic,heuristic,D002,D001,0,heuristic,D002,6,101,finished,
heuristic_vs_heuristic,105,A,1030548335,heuristic,heuristic,D001,D002,1,heuristic,D002,11,201,finished,
heuristic_vs_heuristic,105,B,1030548335,heuristic,heuristic,D002,D001,1,heuristic,D001,11,189,finished,
heuristic_vs_heuristic,106,A,251638559,heuristic,heuristic,D001,D002,0,heuristic,D001,11,203,finished,
heuristic_vs_heuristic,106,B,251638559,heuristic,heuristic,D002,D001,1,heuristic,D001,12,232,finished,
heuristic_vs_heuristic,107,A,1877390069,heuristic,heuristic,D001,D002,0,heuristic,D001,7,99,finished,
heuristic_vs_heuristic,107,B,1877390069,heuristic,heuristic,D002,D001,0,heuristic,D002,8,138,finished,
heuristic_vs_heuristic,108,A,1844593322,heuristic,heuristic,D001,D002,1,heuristic,D002,13,218,finished,
heuristic_vs_heuristic,108,B,1844593322,heuristic,heuristic,D002,D001,0,heuristic,D002,13,208,finished,
heuristic_vs_heuristic,109,A,1908679377,heuristic,heuristic,D001,D002,1,heuristic,D002,10,125,finished,
heuristic_vs_heuristic,109,B,1908679377,heuristic,heuristic,D002,D001,1,heuristic,D001,13,229,finished,
